N16961_chrII|NC_002506.1|cassette_016	sp|P96129|Y688_TREPA	29.755	326	197	10	50	985	13	320	4.48e-30	125	Putative carboxypeptidase TP_0688 OS=Treponema pallidum (strain DSM 117211 / Nichols) OX=243276 GN=TP_0688 PE=3 SV=1
N16961_chrII|NC_002506.1|cassette_016	sp|O34851|LDC_BACSU	25.382	327	211	8	44	1012	12	309	1.05e-24	108	Probable murein peptide carboxypeptidase OS=Bacillus subtilis (strain 168) OX=224308 GN=ykfA PE=2 SV=2
N16961_chrII|NC_002506.1|cassette_018	sp|Q502D1|GLOD5_DANRE	65.854	123	42	0	32	400	39	161	9.38e-50	165	Glyoxalase domain-containing protein 5 OS=Danio rerio OX=7955 GN=glod5 PE=2 SV=1
N16961_chrII|NC_002506.1|cassette_018	sp|Q8ZM36|VIR17_SALTY	60.800	125	49	0	26	400	19	143	1.58e-46	156	Virulence protein STM3117 OS=Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720) OX=99287 GN=STM3117 PE=1 SV=1
N16961_chrII|NC_002506.1|cassette_018	sp|Q28CR0|GLOD5_XENTR	60.800	125	49	0	32	406	31	155	1.56e-45	154	Glyoxalase domain-containing protein 5 OS=Xenopus tropicalis OX=8364 GN=glod5 PE=2 SV=1
N16961_chrII|NC_002506.1|cassette_018	sp|Q4KLB0|GLOD5_XENLA	60.317	126	50	0	29	406	30	155	3.59e-45	153	Glyoxalase domain-containing protein 5 OS=Xenopus laevis OX=8355 GN=glod5 PE=2 SV=2
N16961_chrII|NC_002506.1|cassette_018	sp|A0A0U2WCB2|RDO1_MYCMD	55.469	128	56	1	26	409	52	178	5.40e-44	150	Glyoxalase domain-containing protein RDO1 OS=Mycosarcoma maydis OX=5270 GN=RDO1 PE=3 SV=2
N16961_chrII|NC_002506.1|cassette_020	sp|Q02481|Y3691_SHEFN	60.769	130	50	1	2280	2666	1	130	2.35e-45	162	Uncharacterized protein Sfri_3691 OS=Shewanella frigidimarina (strain NCIMB 400) OX=318167 GN=Sfri_3691 PE=4 SV=2
N16961_chrII|NC_002506.1|cassette_020	sp|P40893|REE1_YEAST	28.426	197	121	4	774	1361	9	186	4.40e-20	92.8	Regulation of enolase protein 1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=REE1 PE=1 SV=1
N16961_chrII|NC_002506.1|cassette_020	sp|O31535|YETH_BACSU	31.200	125	79	1	2286	2660	3	120	5.91e-11	63.9	Uncharacterized protein YetH OS=Bacillus subtilis (strain 168) OX=224308 GN=yetH PE=4 SV=1
N16961_chrII|NC_002506.1|cassette_020	sp|O32161|YURT_BACSU	35.593	118	67	4	2304	2642	7	120	6.63e-09	58.5	Uncharacterized protein YurT OS=Bacillus subtilis (strain 168) OX=224308 GN=yurT PE=3 SV=1
N16961_chrII|NC_002506.1|cassette_021	sp|Q08790|BLC_VIBCH	98.830	171	2	0	771	1283	1	171	4.48e-102	316	Outer membrane lipoprotein Blc OS=Vibrio cholerae serotype O1 (strain ATCC 39315 / El Tor Inaba N16961) OX=243277 GN=blc PE=3 SV=2
N16961_chrII|NC_002506.1|cassette_021	sp|Q46036|BLC_CITFR	50.331	151	74	1	828	1280	25	174	2.16e-41	152	Outer membrane lipoprotein Blc OS=Citrobacter freundii OX=546 PE=3 SV=1
N16961_chrII|NC_002506.1|cassette_021	sp|P0A901|BLC_ECOLI	47.619	168	82	2	777	1280	13	174	6.26e-41	151	Outer membrane lipoprotein Blc OS=Escherichia coli (strain K12) OX=83333 GN=blc PE=1 SV=1
N16961_chrII|NC_002506.1|cassette_021	sp|P0A902|BLC_ECO57	47.619	168	82	2	777	1280	13	174	6.26e-41	151	Outer membrane lipoprotein Blc OS=Escherichia coli O157:H7 OX=83334 GN=blc PE=3 SV=1
N16961_chrII|NC_002506.1|cassette_021	sp|Q5URA7|YR877_MIMIV	33.793	145	88	5	849	1268	26	167	6.67e-12	68.2	Putative lipocalin R877 OS=Acanthamoeba polyphaga mimivirus OX=212035 GN=MIMI_R877 PE=1 SV=1
N16961_chrII|NC_002506.1|cassette_022	sp|Q9KMJ4|Y3154_VIBCH	100.000	162	0	0	1	486	27	188	1.98e-113	333	UPF0157 protein VC_A0354 OS=Vibrio cholerae serotype O1 (strain ATCC 39315 / El Tor Inaba N16961) OX=243277 GN=VC_A0354 PE=3 SV=1
N16961_chrII|NC_002506.1|cassette_022	sp|O05406|YRHP_BACSU	28.910	211	142	3	644	1255	1	210	5.79e-12	68.2	Uncharacterized membrane protein YrhP OS=Bacillus subtilis (strain 168) OX=224308 GN=yrhP PE=3 SV=2
N16961_chrII|NC_002506.1|cassette_022	sp|P38102|Y4757_PSEAE	28.095	210	131	5	662	1255	12	213	1.15e-11	67.4	Uncharacterized membrane protein PA4757 OS=Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1) OX=208964 GN=PA4757 PE=3 SV=2
N16961_chrII|NC_002506.1|cassette_022	sp|P76249|LEUE_ECOLI	31.111	135	92	1	662	1066	13	146	2.46e-10	63.5	Leucine efflux protein OS=Escherichia coli (strain K12) OX=83333 GN=leuE PE=1 SV=1
N16961_chrII|NC_002506.1|cassette_022	sp|A8A0Z3|LEUE_ECOHS	31.111	135	92	1	662	1066	13	146	2.46e-10	63.5	Leucine efflux protein OS=Escherichia coli O9:H4 (strain HS) OX=331112 GN=leuE PE=3 SV=1
N16961_chrII|NC_002506.1|cassette_025	sp|P58093|PARD_VIBCH	100.000	80	0	0	533	294	1	80	5.47e-50	159	Antitoxin ParD OS=Vibrio cholerae serotype O1 (strain ATCC 39315 / El Tor Inaba N16961) OX=243277 GN=parD PE=1 SV=1
N16961_chrII|NC_002506.1|cassette_025	sp|P9WHG7|PARE1_MYCTU	46.154	91	49	0	285	13	5	95	1.45e-21	87.8	Toxin ParE1 OS=Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv) OX=83332 GN=parE1 PE=1 SV=1
N16961_chrII|NC_002506.1|cassette_025	sp|P9WHG6|PARE1_MYCTO	46.154	91	49	0	285	13	5	95	1.45e-21	87.8	Toxin ParE1 OS=Mycobacterium tuberculosis (strain CDC 1551 / Oshkosh) OX=83331 GN=parE1 PE=3 SV=1
N16961_chrII|NC_002506.1|cassette_025	sp|Q9A9T8|PARE1_CAUVC	38.776	98	58	1	294	1	1	96	2.24e-20	84.7	Toxin ParE1 OS=Caulobacter vibrioides (strain ATCC 19089 / CIP 103742 / CB 15) OX=190650 GN=parE1 PE=1 SV=1
N16961_chrII|NC_002506.1|cassette_025	sp|P67299|PARD_MYCBO	56.944	72	30	1	533	321	1	72	1.41e-19	82.4	Antitoxin ParD OS=Mycobacterium bovis (strain ATCC BAA-935 / AF2122/97) OX=233413 GN=parD PE=3 SV=1
N16961_chrII|NC_002506.1|cassette_030	sp|P21861|PAT_STRCO	40.606	165	96	1	24	512	7	171	1.00e-35	137	Phosphinothricin N-acetyltransferase OS=Streptomyces coelicolor (strain ATCC BAA-471 / A3(2) / M145) OX=100226 GN=bar PE=1 SV=2
N16961_chrII|NC_002506.1|cassette_030	sp|Q54225|NAT_STRGR	37.126	167	100	1	27	512	10	176	7.53e-32	126	N-acetyltransferase OS=Streptomyces griseus OX=1911 GN=nat PE=3 SV=1
N16961_chrII|NC_002506.1|cassette_030	sp|Q57146|PAT_STRVT	35.714	154	95	2	24	482	8	158	7.58e-22	97.4	Phosphinothricin N-acetyltransferase OS=Streptomyces viridochromogenes (strain DSM 40736 / JCM 4977 / BCRC 1201 / Tue 494) OX=591159 GN=pat PE=1 SV=1
N16961_chrII|NC_002506.1|cassette_030	sp|Q9HUU7|MDDA_PSEAE	33.974	156	101	2	51	515	12	166	2.51e-20	92.8	L-methionine sulfoximine/L-methionine sulfone acetyltransferase OS=Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1) OX=208964 GN=pitA PE=1 SV=1
N16961_chrII|NC_002506.1|cassette_030	sp|A6VCX3|MDDA_PSEP7	33.974	156	101	2	51	515	12	166	2.68e-20	92.8	L-methionine sulfoximine/L-methionine sulfone acetyltransferase OS=Pseudomonas paraeruginosa (strain DSM 24068 / PA7) OX=381754 GN=PSPA7_5587 PE=1 SV=1
N16961_chrII|NC_002506.1|cassette_031	sp|Q9KMG4|HIGA1_VIBCH	100.000	104	0	0	396	707	1	104	6.38e-71	215	Antitoxin HigA-1 OS=Vibrio cholerae serotype O1 (strain ATCC 39315 / El Tor Inaba N16961) OX=243277 GN=higA-1 PE=1 SV=1
N16961_chrII|NC_002506.1|cassette_031	sp|Q9KMG5|HIGB1_VIBCH	100.000	95	0	0	98	382	1	95	2.70e-65	200	Toxin HigB-1 OS=Vibrio cholerae serotype O1 (strain ATCC 39315 / El Tor Inaba N16961) OX=243277 GN=higB-1 PE=1 SV=2
N16961_chrII|NC_002506.1|cassette_031	sp|Q57089|Y1251_HAEIN	47.826	92	45	2	411	677	4	95	2.33e-23	94.0	Uncharacterized HTH-type transcriptional regulator HI_1251 OS=Haemophilus influenzae (strain ATCC 51907 / DSM 11121 / KW20 / Rd) OX=71421 GN=HI_1251 PE=3 SV=1
N16961_chrII|NC_002506.1|cassette_031	sp|P0A9T6|YBAQ_ECOLI	46.154	91	46	2	396	659	1	91	4.07e-19	82.8	Uncharacterized HTH-type transcriptional regulator YbaQ OS=Escherichia coli (strain K12) OX=83333 GN=ybaQ PE=1 SV=1
N16961_chrII|NC_002506.1|cassette_031	sp|P0A9T7|YBAQ_ECOL6	46.154	91	46	2	396	659	1	91	4.07e-19	82.8	Uncharacterized HTH-type transcriptional regulator YbaQ OS=Escherichia coli O6:H1 (strain CFT073 / ATCC 700928 / UPEC) OX=199310 GN=ybaQ PE=3 SV=1
N16961_chrII|NC_002506.1|cassette_033	sp|Q9KMG3|Y3195_VIBCH	100.000	259	0	0	1	777	20	278	0.0	536	Uncharacterized isomerase VC_A0395 OS=Vibrio cholerae serotype O1 (strain ATCC 39315 / El Tor Inaba N16961) OX=243277 GN=VC_A0395 PE=3 SV=1
N16961_chrII|NC_002506.1|cassette_033	sp|Q9I073|Y2770_PSEAE	31.224	237	159	3	40	741	9	244	6.71e-36	131	Uncharacterized isomerase PA2770 OS=Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1) OX=208964 GN=PA2770 PE=3 SV=1
N16961_chrII|NC_002506.1|cassette_033	sp|Q9HY42|Y3578_PSEAE	34.513	226	143	4	40	705	9	233	2.51e-34	127	Uncharacterized isomerase PA3578 OS=Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1) OX=208964 GN=PA3578 PE=3 SV=1
N16961_chrII|NC_002506.1|cassette_033	sp|Q9KG32|Y283_HALH5	29.804	255	163	9	28	759	6	255	3.90e-24	100	Uncharacterized isomerase BH0283 OS=Halalkalibacterium halodurans (strain ATCC BAA-125 / DSM 18197 / FERM 7344 / JCM 9153 / C-125) OX=272558 GN=BH0283 PE=3 SV=1
N16961_chrII|NC_002506.1|cassette_033	sp|Q9DCG6|PBLD1_MOUSE	27.757	263	158	5	22	717	3	264	1.47e-21	94.4	Phenazine biosynthesis-like domain-containing protein 1 OS=Mus musculus OX=10090 GN=Pbld1 PE=1 SV=2
N16961_chrII|NC_002506.1|cassette_036	sp|Q02481|Y3691_SHEFN	61.538	130	49	1	74	460	1	130	1.86e-46	164	Uncharacterized protein Sfri_3691 OS=Shewanella frigidimarina (strain NCIMB 400) OX=318167 GN=Sfri_3691 PE=4 SV=2
N16961_chrII|NC_002506.1|cassette_036	sp|O31535|YETH_BACSU	31.092	119	75	1	80	436	3	114	2.74e-11	64.7	Uncharacterized protein YetH OS=Bacillus subtilis (strain 168) OX=224308 GN=yetH PE=4 SV=1
N16961_chrII|NC_002506.1|cassette_036	sp|O32161|YURT_BACSU	33.871	124	73	4	98	454	7	126	5.13e-09	58.5	Uncharacterized protein YurT OS=Bacillus subtilis (strain 168) OX=224308 GN=yurT PE=3 SV=1
N16961_chrII|NC_002506.1|cassette_037	sp|Q08790|BLC_VIBCH	98.830	171	2	0	813	1325	1	171	1.05e-104	317	Outer membrane lipoprotein Blc OS=Vibrio cholerae serotype O1 (strain ATCC 39315 / El Tor Inaba N16961) OX=243277 GN=blc PE=3 SV=2
N16961_chrII|NC_002506.1|cassette_037	sp|Q46036|BLC_CITFR	45.665	173	91	2	810	1322	3	174	1.87e-42	154	Outer membrane lipoprotein Blc OS=Citrobacter freundii OX=546 PE=3 SV=1
N16961_chrII|NC_002506.1|cassette_037	sp|P0A901|BLC_ECOLI	51.656	151	72	1	870	1322	25	174	9.15e-42	152	Outer membrane lipoprotein Blc OS=Escherichia coli (strain K12) OX=83333 GN=blc PE=1 SV=1
N16961_chrII|NC_002506.1|cassette_037	sp|P0A902|BLC_ECO57	51.656	151	72	1	870	1322	25	174	9.15e-42	152	Outer membrane lipoprotein Blc OS=Escherichia coli O157:H7 OX=83334 GN=blc PE=3 SV=1
N16961_chrII|NC_002506.1|cassette_037	sp|Q5URA7|YR877_MIMIV	32.168	143	89	5	897	1310	28	167	2.92e-11	65.9	Putative lipocalin R877 OS=Acanthamoeba polyphaga mimivirus OX=212035 GN=MIMI_R877 PE=1 SV=1
N16961_chrII|NC_002506.1|cassette_043	sp|P05332|YP20_BACLI	29.213	178	122	3	21	551	2	176	1.28e-19	89.7	Uncharacterized N-acetyltransferase p20 OS=Bacillus licheniformis OX=1402 GN=p20 PE=4 SV=1
N16961_chrII|NC_002506.1|cassette_043	sp|O31633|YJCK_BACSU	32.164	171	109	4	48	542	7	176	4.63e-13	71.2	Probable N-acetyltransferase YjcK OS=Bacillus subtilis (strain 168) OX=224308 GN=yjcK PE=3 SV=1
N16961_chrII|NC_002506.1|cassette_043	sp|O34569|YOAA_BACSU	27.907	172	118	3	33	539	5	173	6.81e-13	70.5	Uncharacterized N-acetyltransferase YoaA OS=Bacillus subtilis (strain 168) OX=224308 GN=yoaA PE=3 SV=2
N16961_chrII|NC_002506.1|cassette_043	sp|P0A951|ATDA_ECOLI	26.111	180	126	5	48	584	7	180	3.13e-11	65.9	Spermidine N(1)-acetyltransferase OS=Escherichia coli (strain K12) OX=83333 GN=speG PE=1 SV=2
N16961_chrII|NC_002506.1|cassette_043	sp|P0A952|ATDA_ECO57	26.111	180	126	5	48	584	7	180	3.13e-11	65.9	Spermidine N(1)-acetyltransferase OS=Escherichia coli O157:H7 OX=83334 GN=speG PE=3 SV=2
N16961_chrII|NC_002506.1|cassette_045	sp|O31020|Y3137_VIBCH	99.401	334	2	0	32	1033	1	334	0.0	690	Putative carboxypeptidase VC_A0337 OS=Vibrio cholerae serotype O1 (strain ATCC 39315 / El Tor Inaba N16961) OX=243277 GN=VC_A0337 PE=3 SV=2
N16961_chrII|NC_002506.1|cassette_045	sp|Q47511|MCCF_ECOLX	56.845	336	142	2	35	1033	8	343	9.02e-130	396	Microcin C7 self-immunity protein MccF OS=Escherichia coli OX=562 GN=mccF PE=1 SV=1
N16961_chrII|NC_002506.1|cassette_045	sp|O35046|YOCD_BACSU	30.696	316	204	7	35	967	1	306	7.26e-40	154	Putative carboxypeptidase YocD OS=Bacillus subtilis (strain 168) OX=224308 GN=yocD PE=3 SV=1
N16961_chrII|NC_002506.1|cassette_045	sp|P96129|Y688_TREPA	29.448	326	198	10	50	985	13	320	2.29e-29	123	Putative carboxypeptidase TP_0688 OS=Treponema pallidum (strain DSM 117211 / Nichols) OX=243276 GN=TP_0688 PE=3 SV=1
N16961_chrII|NC_002506.1|cassette_045	sp|O34851|LDC_BACSU	25.382	327	211	8	44	1012	12	309	1.40e-24	108	Probable murein peptide carboxypeptidase OS=Bacillus subtilis (strain 168) OX=224308 GN=ykfA PE=2 SV=2
N16961_chrII|NC_002506.1|cassette_046	sp|Q08790|BLC_VIBCH	99.415	171	1	0	628	1140	1	171	1.30e-108	318	Outer membrane lipoprotein Blc OS=Vibrio cholerae serotype O1 (strain ATCC 39315 / El Tor Inaba N16961) OX=243277 GN=blc PE=3 SV=2
N16961_chrII|NC_002506.1|cassette_046	sp|Q46036|BLC_CITFR	46.243	173	90	2	625	1137	3	174	1.08e-44	155	Outer membrane lipoprotein Blc OS=Citrobacter freundii OX=546 PE=3 SV=1
N16961_chrII|NC_002506.1|cassette_046	sp|P0A901|BLC_ECOLI	48.214	168	81	2	634	1137	13	174	7.53e-44	153	Outer membrane lipoprotein Blc OS=Escherichia coli (strain K12) OX=83333 GN=blc PE=1 SV=1
N16961_chrII|NC_002506.1|cassette_046	sp|P0A902|BLC_ECO57	48.214	168	81	2	634	1137	13	174	7.53e-44	153	Outer membrane lipoprotein Blc OS=Escherichia coli O157:H7 OX=83334 GN=blc PE=3 SV=1
N16961_chrII|NC_002506.1|cassette_046	sp|Q5URA7|YR877_MIMIV	33.103	145	89	5	706	1125	26	167	4.68e-12	67.4	Putative lipocalin R877 OS=Acanthamoeba polyphaga mimivirus OX=212035 GN=MIMI_R877 PE=1 SV=1
N16961_chrII|NC_002506.1|cassette_047	sp|Q60228|RELX_ECOLX	56.383	94	41	0	295	14	1	94	8.61e-30	116	Putative RelE-like toxin protein OS=Escherichia coli OX=562 PE=3 SV=1
N16961_chrII|NC_002506.1|cassette_047	sp|P0C078|RELE_SHIFL	56.383	94	41	0	295	14	1	94	6.92e-28	110	mRNA interferase RelE OS=Shigella flexneri OX=623 GN=relE PE=3 SV=1
N16961_chrII|NC_002506.1|cassette_047	sp|P0C077|RELE_ECOLI	56.383	94	41	0	295	14	1	94	6.92e-28	110	mRNA interferase toxin RelE OS=Escherichia coli (strain K12) OX=83333 GN=relE PE=1 SV=1
N16961_chrII|NC_002506.1|cassette_047	sp|Q9S4X2|YUBD_ECOLI	30.876	217	136	3	1104	1751	1	204	7.34e-19	89.4	Putative methylase YubD OS=Escherichia coli (strain K12) OX=83333 GN=yubD PE=3 SV=1
N16961_chrII|NC_002506.1|cassette_047	sp|P29538|MTH1_HAEPA	30.380	237	125	6	1125	1751	9	233	5.03e-17	85.9	Type II methyltransferase M.HpaI OS=Haemophilus parainfluenzae OX=729 GN=hpaIM PE=3 SV=1
N16961_chrII|NC_002506.1|cassette_050	sp|P0AG79|SUBI_SHIFL	69.565	276	83	1	2201	1377	54	329	7.62e-134	404	Sulfate-binding protein OS=Shigella flexneri OX=623 GN=sbp PE=3 SV=1
N16961_chrII|NC_002506.1|cassette_050	sp|P0AG79|SUBI_SHIFL	52.000	50	24	0	2359	2210	1	50	9.01e-08	58.5	Sulfate-binding protein OS=Shigella flexneri OX=623 GN=sbp PE=3 SV=1
N16961_chrII|NC_002506.1|cassette_050	sp|P0AG78|SUBI_ECOLI	69.565	276	83	1	2201	1377	54	329	7.62e-134	404	Sulfate-binding protein OS=Escherichia coli (strain K12) OX=83333 GN=sbp PE=1 SV=1
N16961_chrII|NC_002506.1|cassette_050	sp|P0AG78|SUBI_ECOLI	52.000	50	24	0	2359	2210	1	50	9.01e-08	58.5	Sulfate-binding protein OS=Escherichia coli (strain K12) OX=83333 GN=sbp PE=1 SV=1
N16961_chrII|NC_002506.1|cassette_050	sp|P02906|SUBI_SALTY	69.928	276	82	1	2201	1377	54	329	2.03e-133	403	Sulfate-binding protein OS=Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720) OX=99287 GN=sbp PE=1 SV=3
N16961_chrII|NC_002506.1|cassette_050	sp|P02906|SUBI_SALTY	50.000	50	25	0	2359	2210	1	50	2.52e-07	57.4	Sulfate-binding protein OS=Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720) OX=99287 GN=sbp PE=1 SV=3
N16961_chrII|NC_002506.1|cassette_050	sp|Q9I3L9|THSBP_PSEAE	50.542	277	134	3	2210	1386	53	328	3.58e-92	296	Thiosulfate-binding protein OS=Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1) OX=208964 GN=cysP PE=1 SV=1
N16961_chrII|NC_002506.1|cassette_050	sp|P41031|CYSP_SALTY	47.253	273	142	2	2198	1386	60	332	1.02e-76	255	Thiosulfate-binding protein OS=Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720) OX=99287 GN=cysP PE=3 SV=2
N16961_chrII|NC_002506.1|cassette_051	sp|Q8G9F9|INHA_PSEPU	32.105	190	114	5	15	572	3	181	1.64e-23	100	Isonitrile hydratase OS=Pseudomonas putida OX=303 GN=inhA PE=1 SV=1
N16961_chrII|NC_002506.1|cassette_051	sp|P49322|YCP1_STRLI	39.098	133	79	2	27	422	10	141	2.86e-17	81.3	Uncharacterized protein in cpoL 5'region (Fragment) OS=Streptomyces lividans OX=1916 PE=3 SV=1
N16961_chrII|NC_002506.1|cassette_051	sp|Q4WEE0|XANA_ASPFU	27.232	224	124	9	18	581	11	231	1.72e-15	78.6	Isonitrile hydratase-like protein xanA OS=Aspergillus fumigatus (strain ATCC MYA-4609 / CBS 101355 / FGSC A1100 / Af293) OX=330879 GN=xanA PE=2 SV=1
N16961_chrII|NC_002506.1|cassette_051	sp|Q9HTH5|CDHR_PSEAE	29.825	171	119	1	51	563	15	184	2.64e-15	79.7	HTH-type transcriptional regulator CdhR OS=Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1) OX=208964 GN=cdhR PE=1 SV=1
N16961_chrII|NC_002506.1|cassette_051	sp|Q9HTI4|GBDR_PSEAE	26.344	186	135	2	18	572	17	201	3.66e-15	79.7	HTH-type transcriptional regulator GbdR OS=Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1) OX=208964 GN=gbdR PE=1 SV=1
N16961_chrII|NC_002506.1|cassette_056	sp|Q502D1|GLOD5_DANRE	65.854	123	42	0	32	400	39	161	3.59e-52	165	Glyoxalase domain-containing protein 5 OS=Danio rerio OX=7955 GN=glod5 PE=2 SV=1
N16961_chrII|NC_002506.1|cassette_056	sp|Q8ZM36|VIR17_SALTY	60.800	125	49	0	26	400	19	143	7.10e-49	156	Virulence protein STM3117 OS=Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720) OX=99287 GN=STM3117 PE=1 SV=1
N16961_chrII|NC_002506.1|cassette_056	sp|Q28CR0|GLOD5_XENTR	60.800	125	49	0	32	406	31	155	8.80e-48	154	Glyoxalase domain-containing protein 5 OS=Xenopus tropicalis OX=8364 GN=glod5 PE=2 SV=1
N16961_chrII|NC_002506.1|cassette_056	sp|Q4KLB0|GLOD5_XENLA	60.317	126	50	0	29	406	30	155	2.04e-47	153	Glyoxalase domain-containing protein 5 OS=Xenopus laevis OX=8355 GN=glod5 PE=2 SV=2
N16961_chrII|NC_002506.1|cassette_056	sp|A0A0U2WCB2|RDO1_MYCMD	55.906	127	55	1	26	406	52	177	3.26e-46	150	Glyoxalase domain-containing protein RDO1 OS=Mycosarcoma maydis OX=5270 GN=RDO1 PE=3 SV=2
